DATE,STEENBRAS No.1,THEEWATERS-KLOOF,NEWLANDS,WYNBERG,CONSTANTIA NEK,STEENBRAS,WEMMERSHOEK,STEENBRAS No.2,STEENBRAS No.3,Day,Month,Year
30-Mar-01,0,,0,0,0,4,0,,,30,3,2001
31-Mar-01,0,,0,0,0,5.5,0,,,31,3,2001
01-Apr-01,0,,0,0,0,3,0,,,1,4,2001
02-Apr-01,4.3,,5,5.6,7,0.8,0,,,2,4,2001
03-Apr-01,0,,0,0,0,3.5,0,,,3,4,2001
04-Apr-01,0,,0,0,0,5,0,,,4,4,2001
05-Apr-01,0,,0,0,0,4,0,,,5,4,2001
06-Apr-01,18,,35.1,22.2,25.5,0.5,0,,,6,4,2001
07-Apr-01,0.2,,6.3,6,2.6,2.2,0,,,7,4,2001
08-Apr-01,5.7,,28,0,13,1.7,0,,,8,4,2001
09-Apr-01,0,,0,13.2,0,2.5,0,,,9,4,2001
10-Apr-01,0,,0,0,0,1,0,,,10,4,2001
11-Apr-01,0,,0,0,0,3,0,,,11,4,2001
12-Apr-01,0.8,,0,0,0,1.8,0,,,12,4,2001
13-Apr-01,1.5,,0,0,0,2.5,0,,,13,4,2001
14-Apr-01,0,,0,0,0,5.5,0,,,14,4,2001
15-Apr-01,0,,0,0,0,2.5,0,,,15,4,2001
16-Apr-01,0,,0,0,0,1.5,0,,,16,4,2001
17-Apr-01,0,,0,0,0,2.5,0,,,17,4,2001
18-Apr-01,0,,0,0,0,2.5,0,,,18,4,2001
19-Apr-01,0,,0,0,0,3,0,,,19,4,2001
20-Apr-01,0,,0,0,0,2.5,0,,,20,4,2001
21-Apr-01,0,,0,0,0,3,0,,,21,4,2001
22-Apr-01,13.3,,5.5,4.1,6.6,0.3,0,,,22,4,2001
23-Apr-01,9.5,,0,2.1,9.5,2,0,,,23,4,2001
24-Apr-01,19.5,,17,12,10.5,0.5,0,,,24,4,2001
25-Apr-01,0,,0,0,0,3.5,0,,,25,4,2001
26-Apr-01,0,,0,0,0,2.5,0,,,26,4,2001
27-Apr-01,0.4,,0,0,0,1.9,0,,,27,4,2001
28-Apr-01,0.5,,0,0,0.5,1,0,,,28,4,2001
29-Apr-01,0,,0,0,0,1.5,0,,,29,4,2001
30-Apr-01,0,,0,0,0,3.5,0,,,30,4,2001
01-May-01,0,,0,0,0,1.5,0,,,1,5,2001
02-May-01,0,,0,0,0,2,0,,,2,5,2001
03-May-01,0,,0,0,0,2,0,,,3,5,2001
04-May-01,76.5,,95,47.8,49.2,0,0,,,4,5,2001
05-May-01,5,,1.6,0,0,2.5,0,,,5,5,2001
06-May-01,1,,31,49,13,0,0,,,6,5,2001
07-May-01,0.2,,16,35,13.6,0.2,0,,,7,5,2001
08-May-01,0,,5,0,17.2,0.5,0,,,8,5,2001
09-May-01,12,,15,20,9.4,0,0,,,9,5,2001
10-May-01,0,,0,0,0,1,0,,,10,5,2001
11-May-01,0,,0,0,0,1,0,,,11,5,2001
12-May-01,0,,0,0,0,2.5,0,,,12,5,2001
13-May-01,0,,0,0,0,3,0,,,13,5,2001
14-May-01,0,,0,0,0,1,0,,,14,5,2001
15-May-01,0,,0,0,0,2.5,0,,,15,5,2001
16-May-01,0,,0,0,0,3.5,0,,,16,5,2001
17-May-01,0,,0,0,0,2,0,,,17,5,2001
18-May-01,0,,0,0,0,3,0,,,18,5,2001
19-May-01,34,,35,39,0,0,0,,,19,5,2001
20-May-01,5,,2,2.2,30,3,0,,,20,5,2001
21-May-01,2,,0.4,1.2,3,1,0,,,21,5,2001
22-May-01,0.9,,0,0,0,1.9,0,,,22,5,2001
23-May-01,0,,0,0,0,1,0,,,23,5,2001
24-May-01,4.5,,19.5,41.5,19.3,2.5,0,,,24,5,2001
25-May-01,38.4,,150,83,64,0,0,,,25,5,2001
26-May-01,0.8,,2,2.5,1.4,0,0,,,26,5,2001
27-May-01,0,,0,2.5,0,2,0,,,27,5,2001
28-May-01,2.1,,0.5,5.2,8.1,1.1,0,,,28,5,2001
29-May-01,21,,6,2.5,0,0,0,,,29,5,2001
30-May-01,0,,0,0,0,1,0,,,30,5,2001
31-May-01,10,,27,30,25,0,0,,,31,5,2001
01-Jun-01,0,,0,0,0,1.5,0,,,1,6,2001
02-Jun-01,4,,40.5,23,24,0,0,,,2,6,2001
03-Jun-01,16,,30.1,33,26,0,0,,,3,6,2001
04-Jun-01,0.2,,0,13,0,0,0.125,,,4,6,2001
05-Jun-01,0,,0,0,0,1,0.201,,,5,6,2001
06-Jun-01,18,,16,0,13.5,0,0.193,,,6,6,2001
07-Jun-01,0.8,,0,0,0,0.8,0.19,,,7,6,2001
08-Jun-01,0,,0,0,0,0.5,0.195,,,8,6,2001
09-Jun-01,0,,0,0,0,0,0.197,,,9,6,2001
10-Jun-01,0,,0,0,1,0.5,0.209,,,10,6,2001
11-Jun-01,0,,0,0,0,1,0.2,,,11,6,2001
12-Jun-01,0,,0,0,0,1,0.2,,,12,6,2001
13-Jun-01,0,,0,0,0,1,0.208,,,13,6,2001
14-Jun-01,0,,3.5,0,2.5,1,0.212,,,14,6,2001
15-Jun-01,0,,0,0,0,1.5,0.218,,,15,6,2001
16-Jun-01,0,,0,0,0,2,0.219,,,16,6,2001
17-Jun-01,14,,17.5,17,14,0,0.228,,,17,6,2001
18-Jun-01,12.5,,9.5,3.1,0,0,0.229,,,18,6,2001
19-Jun-01,0,,0,0,0,2,0.234,,,19,6,2001
20-Jun-01,0,,0,0,0,1,0.21,,,20,6,2001
21-Jun-01,0,,0,0,0,0,0.202,,,21,6,2001
22-Jun-01,0.2,,0,0,0,0.7,0.127,,,22,6,2001
23-Jun-01,0,,0,0,0,0.5,0.13,,,23,6,2001
24-Jun-01,0,,0,0,0.8,1,0.08,,,24,6,2001
25-Jun-01,0.1,,3.5,2.1,7.2,0.1,0.114,,,25,6,2001
26-Jun-01,0,,0,0,0,1,0.096,,,26,6,2001
27-Jun-01,17,,4,5.1,22,0.9,0.165,,,27,6,2001
28-Jun-01,3.4,,3.5,4,4.7,0.6,0.165,,,28,6,2001
29-Jun-01,8.1,,5,17.2,29,0.6,0.084,,,29,6,2001
30-Jun-01,4.6,,34.5,16,5.4,0,0,,,30,6,2001
01-Jul-01,0,,0,0,0,2,0.178,,,1,7,2001
02-Jul-01,22.5,,96.5,39,60,0,0.136,,,2,7,2001
03-Jul-01,69,,133.7,75.8,67.3,0,0.136,,,3,7,2001
04-Jul-01,75,,33.5,40,31.2,0,0.201,,,4,7,2001
05-Jul-01,15,,17,10.6,8,0.1,0.204,,,5,7,2001
06-Jul-01,0,,0,0,0,1.5,0.171,,,6,7,2001
07-Jul-01,11,,19.5,16.2,15.3,0,0.086,,,7,7,2001
08-Jul-01,13,,33,34.3,40,0,0.19,,,8,7,2001
09-Jul-01,6.9,,20,29.3,18.5,0.9,0,,,9,7,2001
10-Jul-01,0.2,,20,2.4,3.3,0.2,0,,,10,7,2001
11-Jul-01,0,,0,0,0,1,0,,,11,7,2001
12-Jul-01,0,,0,0,0,2,0,,,12,7,2001
13-Jul-01,0,,0,0,0,2,0,,,13,7,2001
14-Jul-01,0,,0,0,0,2.5,0,,,14,7,2001
15-Jul-01,0,,1.5,0,0,0.5,0,,,15,7,2001
16-Jul-01,0.4,,8,5,2,0,0,,,16,7,2001
17-Jul-01,18.8,,28,51.6,32.5,0,0,,,17,7,2001
18-Jul-01,18,,40.5,24.5,28,0,0,,,18,7,2001
19-Jul-01,28.8,,68.5,71.2,30,0,0,,,19,7,2001
20-Jul-01,3,,13,2,5,0,0,,,20,7,2001
21-Jul-01,1.3,,14,3.6,13.7,0.3,0,,,21,7,2001
22-Jul-01,9,,22,7,7,0,0,,,22,7,2001
23-Jul-01,0.2,,0,0,0,1.7,0,,,23,7,2001
24-Jul-01,0,,0,0,0,2,0,,,24,7,2001
25-Jul-01,0,,0,0,0,1.5,0,,,25,7,2001
26-Jul-01,0,,0,0,0,4,0,,,26,7,2001
27-Jul-01,0.7,,0,0,0,0.7,0,,,27,7,2001
28-Jul-01,0,,0,0,0,1.5,0,,,28,7,2001
29-Jul-01,0,,0,0,0,1,0,,,29,7,2001
30-Jul-01,0,,0,0,0,4,0,,,30,7,2001
31-Jul-01,0,,0,0,0,3,0,,,31,7,2001
01-Aug-01,0.5,,0.8,0,0,1,0,,,1,8,2001
02-Aug-01,1,,0,0,2,0.5,0,,,2,8,2001
03-Aug-01,0,,0,0,0,2.5,0,,,3,8,2001
04-Aug-01,0,,0,0,0,2,0,,,4,8,2001
05-Aug-01,0,,0,0,0,1,0,,,5,8,2001
06-Aug-01,0,,0,0,0,1.5,0,,,6,8,2001
07-Aug-01,0,,0,0,0,1,0,,,7,8,2001
08-Aug-01,0,,0,0,0,2.5,0,,,8,8,2001
09-Aug-01,18,,17,13.4,5,0,0,,,9,8,2001
10-Aug-01,6.6,,0.4,0.5,2,1.1,0,,,10,8,2001
11-Aug-01,0,,0,0,0,1,0,,,11,8,2001
12-Aug-01,0,,0,0,0,2.5,0,,,12,8,2001
13-Aug-01,7.5,,2.5,3.6,3.5,0,0,,,13,8,2001
14-Aug-01,1.4,,3,4.4,10,1.4,0,,,14,8,2001
15-Aug-01,4.5,,10.7,16.5,11,0,0,,,15,8,2001
16-Aug-01,13.5,,40,13,10,0,0,,,16,8,2001
17-Aug-01,16.4,,41,26,21.5,0.3,0,,,17,8,2001
18-Aug-01,0,,1,0,1,1,0,,,18,8,2001
19-Aug-01,10,,25,22.4,23,0,0,,,19,8,2001
20-Aug-01,4.5,,11,8.9,7.3,0,0,,,20,8,2001
21-Aug-01,16.5,,28.5,13.4,10.9,0,0,,,21,8,2001
22-Aug-01,4.5,,45.5,44.5,22.4,0,0,,,22,8,2001
23-Aug-01,22,,76.8,55,48,0,0,,,23,8,2001
24-Aug-01,17.6,,32.2,7,21,0,0,,,24,8,2001
25-Aug-01,3.2,,11,2.09,7.5,0,0,,,25,8,2001
26-Aug-01,2,,13.3,5.1,12,0,0,,,26,8,2001
27-Aug-01,0,,0,0,0,0,0,,,27,8,2001
28-Aug-01,2.2,,23.5,55,29,0,0,,,28,8,2001
29-Aug-01,27.5,,92,57,50.5,0,0,,,29,8,2001
30-Aug-01,0.5,,0,0,0,0,0,,,30,8,2001
31-Aug-01,10.5,,29,2.4,15.4,0.5,0,,,31,8,2001
01-Sep-01,0,,0,0,0,2,0,,,1,9,2001
02-Sep-01,0,,3,0,2,2,0,,,2,9,2001
03-Sep-01,28,,66,17.2,27.5,0,0,,,3,9,2001
04-Sep-01,29,,42.5,37.8,23.8,0,0,,,4,9,2001
05-Sep-01,7.5,,16,9.5,6.5,0,0,,,5,9,2001
06-Sep-01,1,,1,0,0,1,0,,,6,9,2001
07-Sep-01,0,,0,0,0,2,0,,,7,9,2001
08-Sep-01,0.5,,0,0,1,2.5,0,,,8,9,2001
09-Sep-01,13.5,,80,36.2,28,0,0,,,9,9,2001
10-Sep-01,3,,39.6,17.5,5.5,0.5,0,,,10,9,2001
11-Sep-01,3.5,,3.8,2.8,2,1,0,,,11,9,2001
12-Sep-01,0.5,,0,0,0,2.5,0,,,12,9,2001
13-Sep-01,0,,0,0,0,3,0,,,13,9,2001
14-Sep-01,0,,0,0,0,3,0,,,14,9,2001
15-Sep-01,0,,0,0,0,2,0,,,15,9,2001
16-Sep-01,0,,0,0,0,3,0,,,16,9,2001
17-Sep-01,0,,0,0,0,2,0,,,17,9,2001
18-Sep-01,0.3,,0.4,0.5,0,1.8,0,,,18,9,2001
19-Sep-01,0,,0,0,0,1.5,0,,,19,9,2001
20-Sep-01,0,,0,0,0,4,0,,,20,9,2001
21-Sep-01,0,,0,0,0,2.5,0,,,21,9,2001
22-Sep-01,0,,0,0,0,3.5,0,,,22,9,2001
23-Sep-01,6,,12.1,8.8,4.5,0.5,0,,,23,9,2001
24-Sep-01,7.5,,18.5,2.8,4,0,0,,,24,9,2001
25-Sep-01,0,,0,0,0,2,0,,,25,9,2001
26-Sep-01,10,,15.5,10.3,16,0,0,,,26,9,2001
27-Sep-01,0,,0,0,0,2.5,0,,,27,9,2001
28-Sep-01,0,,0,0,0,4,0,,,28,9,2001
29-Sep-01,0,,0,0,0,3,0,,,29,9,2001
30-Sep-01,4.5,,28,5.5,15.3,3.5,0,,,30,9,2001
01-Oct-01,0,,0,0,0,3.5,0,,,1,10,2001
02-Oct-01,0.6,,0,0,0,4.6,0,,,2,10,2001
03-Oct-01,0,,0,0.4,0,1.5,0,,,3,10,2001
04-Oct-01,0.6,,0,0,0,1.1,0,,,4,10,2001
05-Oct-01,3.2,,12.5,6,9,1.7,0,,,5,10,2001
06-Oct-01,0.3,,0,0,0,1.3,0,,,6,10,2001
07-Oct-01,0,,0,0,0,6,0,,,7,10,2001
08-Oct-01,0,,0,0,0,3,0,,,8,10,2001
09-Oct-01,0,,0,0,0,5.5,0,,,9,10,2001
10-Oct-01,0,,0,0,0,6.5,0,,,10,10,2001
11-Oct-01,0,,0,0,0,4,0,,,11,10,2001
12-Oct-01,0,,0,0,0,7,0,,,12,10,2001
13-Oct-01,0,,0,0,0,5,0,,,13,10,2001
14-Oct-01,0,,0,0,0,6,0,,,14,10,2001
15-Oct-01,0,,0,4.6,1.6,4,0,,,15,10,2001
16-Oct-01,2.4,,64.1,43.7,18.2,0.4,0,,,16,10,2001
17-Oct-01,8.5,,11.9,2.5,8.6,1,0,,,17,10,2001
18-Oct-01,1,,0,0,0,3,0,,,18,10,2001
19-Oct-01,0,,0,0,0,3.5,0,,,19,10,2001
20-Oct-01,0,,0,0,0,6,0,,,20,10,2001
21-Oct-01,0,,0,0,0,5,0,,,21,10,2001
22-Oct-01,0,,1.5,0,0,5.5,0,,,22,10,2001
23-Oct-01,20.4,,5,1.5,0,0.1,0,,,23,10,2001
24-Oct-01,0,,0,0,0,4,0,,,24,10,2001
25-Oct-01,0.5,,0,0,0,4,0,,,25,10,2001
26-Oct-01,0.7,,0,0,0,0.7,0,,,26,10,2001
27-Oct-01,69,,7,8.1,6.3,3,0,,,27,10,2001
28-Oct-01,21,,10.7,6.9,8,0,0,,,28,10,2001
29-Oct-01,0.3,,41,5.8,15,0.3,0,,,29,10,2001
30-Oct-01,0.6,,2.5,1.7,2.7,2.1,0,,,30,10,2001
31-Oct-01,0,,4,0,0,3.5,0,,,31,10,2001
01-Nov-01,0,,0,0,0,3,0,,,1,11,2001
02-Nov-01,0,,0,0,0,6,0,,,2,11,2001
03-Nov-01,1.5,,0,0,1,5,0,,,3,11,2001
04-Nov-01,0,,0,0,0,2.5,0,,,4,11,2001
05-Nov-01,0,,0,0,0,6,0,,,5,11,2001
06-Nov-01,7,,9.2,0,8.8,1,0,,,6,11,2001
07-Nov-01,0,,0,0,0,6,0,,,7,11,2001
08-Nov-01,0,,0,0,0,10,0,,,8,11,2001
09-Nov-01,0,,0,0,0,7,0,,,9,11,2001
10-Nov-01,0,,0,0,0,6,0,,,10,11,2001
11-Nov-01,0,,0,0,0,8,0,,,11,11,2001
12-Nov-01,0,,0,0,0,9,0,,,12,11,2001
13-Nov-01,0,,0,0,0,7,0,,,13,11,2001
14-Nov-01,0,,0,0,0,7,0,,,14,11,2001
15-Nov-01,0,,0,0,0,8,0,,,15,11,2001
16-Nov-01,0,,0,0,0,3.5,0,,,16,11,2001
17-Nov-01,0,,0,0,0,4.5,0,,,17,11,2001
18-Nov-01,0,,0,0,0,3,0,,,18,11,2001
19-Nov-01,4.5,,5,8.5,14.9,3.5,0,,,19,11,2001
20-Nov-01,4,,0,6,3,1.5,0,,,20,11,2001
21-Nov-01,0,,0,0,0,2.5,0,,,21,11,2001
22-Nov-01,0,,0,0,0,7.5,0,,,22,11,2001
23-Nov-01,0,,0,0,0,8.5,0,,,23,11,2001
24-Nov-01,0,,0,0,0,8,0,,,24,11,2001
25-Nov-01,0,,0,0,0,5,0,,,25,11,2001
26-Nov-01,0,,0,0,0,8,0,,,26,11,2001
27-Nov-01,0,,0,0,0,6,0,,,27,11,2001
28-Nov-01,0,,0,0,0,9.5,0,,,28,11,2001
29-Nov-01,0,,0,0,0,5.5,0,,,29,11,2001
30-Nov-01,0,,13,0,0,7,0,,,30,11,2001
01-Dec-01,15,,0,2.3,2.5,4.5,0,,,1,12,2001
02-Dec-01,0,,0,0,0.5,5.5,0,,,2,12,2001
03-Dec-01,0,,0,0,0,7,0,,,3,12,2001
04-Dec-01,0,,0,0,0,5.5,0,,,4,12,2001
05-Dec-01,0,,0,0,0,3.5,0,,,5,12,2001
06-Dec-01,0,,0,0,0,7,0,,,6,12,2001
07-Dec-01,0,,0,0,0,9,0,,,7,12,2001
08-Dec-01,0,,0,0,0,6.5,0,,,8,12,2001
09-Dec-01,0,,0,0,1,7,0,,,9,12,2001
10-Dec-01,0,,0,0,0,5,0,,,10,12,2001
11-Dec-01,0,,0,0,0,5,0,,,11,12,2001
12-Dec-01,0,,0,0,0,7,0,,,12,12,2001
13-Dec-01,0,,0,0,0,8,0,,,13,12,2001
14-Dec-01,0,,0.9,0,0,7,0,,,14,12,2001
15-Dec-01,10,,0.2,0.2,0,5.1,0,,,15,12,2001
16-Dec-01,0,,0,2.4,0.2,6.5,0,,,16,12,2001
17-Dec-01,0,,0,0,0,7,0,,,17,12,2001
18-Dec-01,0,,0,2,2.5,6.4,0,,,18,12,2001
19-Dec-01,0,,0,0,0,7,0,,,19,12,2001
20-Dec-01,0,,0,0,0,8.5,0,,,20,12,2001
21-Dec-01,0,,0,0,0,8.5,0,,,21,12,2001
22-Dec-01,0,,0,0,0,9,0,,,22,12,2001
23-Dec-01,0,,0,0,0,6.9,0,,,23,12,2001
24-Dec-01,0,,2,1.5,1,5,0,,,24,12,2001
25-Dec-01,0,,0,4,1.5,4.4,0,,,25,12,2001
26-Dec-01,0,,0,0,0,6,0,,,26,12,2001
27-Dec-01,0,,0,0,0,9,0,,,27,12,2001
28-Dec-01,0,,0,0,0,6,0,,,28,12,2001
29-Dec-01,0,,0,0,0,10,0,,,29,12,2001
30-Dec-01,15,,0,0,0,9,0,,,30,12,2001
31-Dec-01,0,,0,0,0,7,0,,,31,12,2001
01-Jan-02,0,,0,0,0,10,0,,,1,1,2002
02-Jan-02,0,,0,0,0,9.5,0,,,2,1,2002
03-Jan-02,0,,0,0,0,7,0,,,3,1,2002
04-Jan-02,0,,0,0,0,6.5,0,,,4,1,2002
05-Jan-02,9.3,,7.5,6.2,10.1,7.3,0,,,5,1,2002
06-Jan-02,21.5,,13.9,16.6,21,4.5,0,,,6,1,2002
07-Jan-02,8.5,,5.5,2.2,4,4,0,,,7,1,2002
08-Jan-02,0,,0,0,0,7.5,0,,,8,1,2002
09-Jan-02,0,,0,0,0,7.5,0,,,9,1,2002
10-Jan-02,1.5,,10.5,13.8,37,5,0,,,10,1,2002
11-Jan-02,35.3,,62.5,39,28.8,3.3,0,,,11,1,2002
12-Jan-02,4,,6.2,3,2,6.5,0,,,12,1,2002
13-Jan-02,0,,0,0,0,6.5,0,,,13,1,2002
14-Jan-02,0,,0,0,0,6,0,,,14,1,2002
15-Jan-02,0,,0,0,0,6,0,,,15,1,2002
16-Jan-02,14,,30.5,27.3,29.6,1.5,0,,,16,1,2002
17-Jan-02,35,,5.5,6.8,10,0,0,,,17,1,2002
18-Jan-02,0,,0,0,0,6.5,0,,,18,1,2002
19-Jan-02,0,,0,0,0,5.5,0,,,19,1,2002
20-Jan-02,0,,0,0,0,5.5,0,,,20,1,2002
21-Jan-02,0,,0,0,0,6.5,0,,,21,1,2002
22-Jan-02,0,,0,0,1.6,4.3,0,,,22,1,2002
23-Jan-02,0.3,,2,5.09,0,8.3,0,,,23,1,2002
24-Jan-02,8.3,,0,0,0,13,0,,,24,1,2002
25-Jan-02,0,,0,0,0,8,0,,,25,1,2002
26-Jan-02,0,,0,0,0,6.5,0,,,26,1,2002
27-Jan-02,0,,0,0,0,5.5,0,,,27,1,2002
28-Jan-02,0,,0,0,0,4.5,0,,,28,1,2002
29-Jan-02,1.1,,0,1,0,4.1,0,,,29,1,2002
30-Jan-02,0,,0,0.4,2,6,0,,,30,1,2002
31-Jan-02,0,,0,0,0,8.5,0,,,31,1,2002
01-Feb-02,0,,0,0,0,7,0,,,1,2,2002
02-Feb-02,0,,0,0,0,8,0,,,2,2,2002
03-Feb-02,0,,0,0,0,9,0,,,3,2,2002
04-Feb-02,0,,0,0,0,6.5,0,,,4,2,2002
05-Feb-02,14,,2.5,1,7.5,4.5,0,,,5,2,2002
06-Feb-02,7.5,,6,12.2,5.4,7.5,0,,,6,2,2002
07-Feb-02,0,,0,0,0,8,0,,,7,2,2002
08-Feb-02,0,,0,0,0,8,0,,,8,2,2002
09-Feb-02,0,,0,0,0,6.5,0,,,9,2,2002
10-Feb-02,0,,0,0,0,6,0,,,10,2,2002
11-Feb-02,3.5,,4,4.5,0,4.5,0,,,11,2,2002
12-Feb-02,0,,0,0,0,5.5,0,,,12,2,2002
13-Feb-02,0,,0,0,0,5.5,0,,,13,2,2002
14-Feb-02,5.5,,24,8.8,14.5,4,0,,,14,2,2002
15-Feb-02,0,,14,0,0,5,0,,,15,2,2002
16-Feb-02,0,,0,0,0,3,0,,,16,2,2002
17-Feb-02,0,,0,0,0,14,0,,,17,2,2002
18-Feb-02,0,,0,0,0,7,0,,,18,2,2002
19-Feb-02,0,,0,0,0,5.5,0,,,19,2,2002
20-Feb-02,0,,0,0,0,4,0,,,20,2,2002
21-Feb-02,0,,0,0,0,8,0,,,21,2,2002
22-Feb-02,0,,0,0,0,6,0,,,22,2,2002
23-Feb-02,0,,0,0,0,7,0,,,23,2,2002
24-Feb-02,0,,0,0,0,9,0,,,24,2,2002
25-Feb-02,0,,0,0,0,9.5,0,,,25,2,2002
26-Feb-02,0,,0,0,0,6.5,0,,,26,2,2002
27-Feb-02,0,,0,0,1.2,4,0,,,27,2,2002
28-Feb-02,0.5,,2.5,0.5,0,3.5,0,,,28,2,2002
01-Mar-02,0,,0,0,0,4,0,,,1,3,2002
02-Mar-02,0,,0,0,0,5,0,,,2,3,2002
03-Mar-02,0,,0,0,0,8,0,,,3,3,2002
04-Mar-02,0,,0,0,0,3.5,0,,,4,3,2002
05-Mar-02,0,,0,0,0,5,0,,,5,3,2002
06-Mar-02,0,,0,0,0,7,0,,,6,3,2002
07-Mar-02,0,,0,0,0,8.5,0,,,7,3,2002
08-Mar-02,0,,0,0,0,5.5,0,,,8,3,2002
09-Mar-02,0,,0,0,0,6.5,0,,,9,3,2002
10-Mar-02,0,,0,0,0,5,0,,,10,3,2002
11-Mar-02,0,,0,0,0,7,0,,,11,3,2002
12-Mar-02,0,,0,0,0,5,0,,,12,3,2002
13-Mar-02,6,,16.5,1.6,8,4,0,,,13,3,2002
14-Mar-02,2.6,,0,0,0,3.6,0,,,14,3,2002
15-Mar-02,0,,0,0,0,4,0,,,15,3,2002
16-Mar-02,0,,0,0,0,3.5,0,,,16,3,2002
17-Mar-02,0,,0,0,0,5,0,,,17,3,2002
18-Mar-02,0,,0,0,0,4.5,0,,,18,3,2002
19-Mar-02,0,,0,0,0,4.5,0,,,19,3,2002
20-Mar-02,0,,0,0,0,5,0,,,20,3,2002
21-Mar-02,2.7,,2,1.6,2.1,4.4,0,,,21,3,2002
22-Mar-02,0,,1,2,0,5.5,0,,,22,3,2002
23-Mar-02,0,,0,0,0,6,0,,,23,3,2002
24-Mar-02,0,,0,0,0.8,1.5,0,,,24,3,2002
25-Mar-02,0.2,,0,0,0,4.7,0,,,25,3,2002
26-Mar-02,10,,9.5,0,0,4,0,,,26,3,2002
27-Mar-02,10.4,,8,3.7,2.7,2.4,0,,,27,3,2002
28-Mar-02,0,,0,0,0,2,0,,,28,3,2002
29-Mar-02,0,,0,0,0,5,0,,,29,3,2002
30-Mar-02,0,,0,0,0,4,0,,,30,3,2002
31-Mar-02,0,,0,0,0,4,0,,,31,3,2002
01-Apr-02,0,,0,0,0,4,0,,,1,4,2002
02-Apr-02,1.5,,0,0,0,4,0,,,2,4,2002
03-Apr-02,2.3,,3,3.2,14,4.3,0,,,3,4,2002
04-Apr-02,17.9,,28,4,8.4,0.1,0,,,4,4,2002
05-Apr-02,0,,2.5,0,3,3,0,,,5,4,2002
06-Apr-02,0,,0,0,0,4.5,0,,,6,4,2002
07-Apr-02,0,,0,0,0,3,0,,,7,4,2002
08-Apr-02,0.8,,0,1.8,1,5,0,,,8,4,2002
09-Apr-02,36.6,,19.6,12,26.5,1.9,0,,,9,4,2002
10-Apr-02,0,,0,0,0,3,0,,,10,4,2002
11-Apr-02,0,,0,0,0,2.5,0,,,11,4,2002
12-Apr-02,0,,0,0,0,3.5,0,,,12,4,2002
13-Apr-02,0,,0,0,0,2.5,0,,,13,4,2002
14-Apr-02,0,,0,0,0,3.5,0,,,14,4,2002
15-Apr-02,0,,0,0,0,2.5,0,,,15,4,2002
16-Apr-02,0,,0,0,0,2,0,,,16,4,2002
17-Apr-02,0,,0,0,0,2,0,,,17,4,2002
18-Apr-02,0,,0,0,0,5,0,,,18,4,2002
19-Apr-02,0,,0,0,0,3,0,,,19,4,2002
20-Apr-02,0,,0,0,0,2.5,0,,,20,4,2002
21-Apr-02,0.4,,2,0.3,1.4,1.9,0,,,21,4,2002
22-Apr-02,0.4,,14,1,2.1,2.4,0,,,22,4,2002
23-Apr-02,4,,4,0,11.6,0.5,0,,,23,4,2002
24-Apr-02,0.7,,29.8,12.7,2.5,1.2,0,,,24,4,2002
25-Apr-02,0,,5.5,0,0,1.5,0,,,25,4,2002
26-Apr-02,0,,0,0,0,1.5,0,,,26,4,2002
27-Apr-02,0,,0,0,0,2,0,,,27,4,2002
28-Apr-02,40,,16,16.5,23,1,0,,,28,4,2002
29-Apr-02,0.4,,4,1.6,6,1.4,0,,,29,4,2002
30-Apr-02,0,,0,0,0,2,0,,,30,4,2002
01-May-02,0,,0,0,0,2.5,0,,,1,5,2002
02-May-02,9,,14.2,1.8,7,0.5,0,,,2,5,2002
03-May-02,0,,0,0,0,1,0,,,3,5,2002
04-May-02,16.3,,10,4.6,12.2,0.3,0,,,4,5,2002
05-May-02,28.5,,9,11,11.5,0,0,,,5,5,2002
06-May-02,3,,4,1.5,2.7,3.5,0,,,6,5,2002
07-May-02,0.2,,0,0,0,4.2,0,,,7,5,2002
08-May-02,0,,0,0,0,4.5,0,,,8,5,2002
09-May-02,2,,0,0,0,2,0,,,9,5,2002
10-May-02,0,,0,0,0,0.5,0,,,10,5,2002
11-May-02,0,,0,0,0,1,0,,,11,5,2002
12-May-02,0,,0,0,0,1,0,,,12,5,2002
13-May-02,0,,1,0.5,1,0,0,,,13,5,2002
14-May-02,0,,0,0,0,2.5,0,,,14,5,2002
15-May-02,0,,0,0,0,1.5,0,,,15,5,2002
16-May-02,3.5,,18.5,7.6,7.4,0,0,,,16,5,2002
17-May-02,0,,0,0,0,1.5,0,,,17,5,2002
18-May-02,0,,0,0,0,1,0,,,18,5,2002
19-May-02,0,,0,0,0,1,0,,,19,5,2002
20-May-02,0,,0,0,0,3,0,,,20,5,2002
21-May-02,0,,0,0.4,0,1,0,,,21,5,2002
22-May-02,27,,29.5,29.6,28,0,0,,,22,5,2002
23-May-02,4,,13.5,4.8,3,0.5,0,,,23,5,2002
24-May-02,14.5,,48.5,34.8,37,1.5,0,,,24,5,2002
25-May-02,8,,21,12,12,0,0,,,25,5,2002
26-May-02,0,,0.2,0,0,0.5,0,,,26,5,2002
27-May-02,0,,0,0,0,0.5,0,,,27,5,2002
28-May-02,15.5,,28.2,23,20,0,0,,,28,5,2002
29-May-02,5.5,,2.4,3.6,3.5,0.5,0,,,29,5,2002
30-May-02,25.5,,0,0,0,1,0,,,30,5,2002
31-May-02,0,,29,13.6,23.2,0.5,0,,,31,5,2002
01-Jun-02,0,,0,0,0,1.5,0,,,1,6,2002
